DrugGEN_MOL_ID,SMILES,DOCKING_SCORE
MOL_02_001728,CCCCCCCCCCCCCCc1cc(O)c(C)c(O)c1,-4.589
MOL_02_008040,Cc1ccc2c(c1)C[C@H]1N[C@@](c3ccccc3)(C(Cl)(Cl)Cl)N[C@@H](O)N21,-4.589
MOL_02_008847,CC(C)c1nc(CN2C[C@@H](C)O[C@H](C)C2)cc(=O)[nH]1,-4.589
MOL_02_002900,OCC[C@H](O)[N@H+]1C[C@H]2CC[C@@H]1CN(C1Cc3ccccc3C1)C2,-4.588
MOL_02_006624,Cc1ccc([C@@H](O)N(Cc2cccnc2)[C@@H](C)[N@@H+](Cc2cccnc2)[C@@H]([O-])c2ccc(C)c(C)c2)cc1C,-4.588
MOL_02_002170,COc1cc2c(N3CC[NH+]([C@H]([O-])c4ccccc4)CC3)nc(N(C)C)[nH+]c2cc1OCc1ccccc1,-4.587
MOL_02_008131,C[C@H](c1ccco1)[N@@H+](C1CC1)[C@H]([O-])c1cc2c([nH]c1=O)CCC[C@H]2O,-4.586
MOL_02_002321,CCC[NH2+][C@@H]1CCc2ccc(O[C@H](O)N(C)C)cc2C1,-4.586
MOL_02_007406,CNc1[nH+]c(-c2nnc(Cc3ccc(Cl)cc3)o2)c([O-])c2ncccc12,-4.585
MOL_02_005665,C[C@@H]1CN2c3c(cc4c(N5[C@H](O)OC[C@@H]5C)noc4c3Cl)C[C@@]3([C@H](O)N[C@H](O)N[C@@H]3O)[C@H]2[C@@H](C)O1,-4.584
MOL_02_000807,CCCC(O)(O)N1CCC([NH+]2CCC([C@@]3(c4ccc([C@H](O)c5ccc6c(c5)OCO6)cc4)O[C@@H](C)[C@@H](C)O3)CC2)CC1,-4.583
MOL_02_003119,CO[C@H](O)[C@@H]1C[C@@H](O[C@H](C)O)[C@@H](O)[C@@H]2[C@]1(C)CC[C@H]1[C@@H](O)O[C@@H](c3ccoc3-c3cccc(N)c3)C[C@@]21C,-4.583
MOL_02_004263,CCc1ccc(CN2C(=O)C=C([C@H]([O-])[NH2+]Cc3ccc(C)c(C)c3)[C@H]2C)cc1,-4.583
MOL_02_007364,CCCCCCCCCCc1ccc([C@@H]2CO[C@@H](c3c(Cl)cccc3Cl)N2)c(OC)c1,-4.583
MOL_02_007611,CC(C)(C)O[C@H](O)N1CCC(Oc2ccc(C(O)O)cc2)CC1,-4.583
MOL_02_003489,Cc1ccc([C@H](O)CCc2ccc(C[C@@H]3C[C@@H](C)[N@@H+]([C@H](Cc4ccccc4)C(O)O)[C@H]3[O-])cc2)c(C)c1,-4.582
MOL_02_003094,Cc1ccc(COc2c(C3CCC3)ccc(-c3cnc(N)cn3)c2Cl)c(C(C)(O)O)c1,-4.582
MOL_02_008996,CCCCCCCCCCCCCCCC[N@H+](C)C[C@H](O)[C@H](O)[C@H](O)CO,-4.581
MOL_02_002003,CC[C@@H]1CCCC[N@H+]1[C@H]([O-])C[NH2+]C[C@@H]1CCCO1,-4.581
MOL_02_002074,CCC[NH2+][C@H]([O-])c1cc(C)c(N[C@H](O)[C@@H]2CCCCO2)cc1OC,-4.581
MOL_02_006201,COc1cccc2c1CC[C@H]1C[N@H+](CCn3c([O-])c4cc5nc(C)cnc5c-4[n-]c3=O)C[C@@H]21,-4.58
MOL_02_003188,COc1cc2c(cc1OC)[C@@H]([C@@H]1C[C@@H](C)[C@@H](O)O1)N([C@H](O)OCc1ccccc1)CC2,-4.579
MOL_02_004116,CO[C@H](O)[C@H]([O-])[N@@H+]1CCCC[C@H]1[C@H](O)OCCCC1CCCCC1,-4.579
MOL_02_006058,Cn1cnc([C@@H]([O-])[N@H+](C)[C@@H]2CCC[C@@H](Oc3ccccc3)[C@H]2O)c1,-4.579
MOL_02_008354,CC(C)Cc1ccc(-c2cc3nc(NCCOc4ccccc4)ccn3n2)cc1,-4.579
MOL_02_008663,Cc1cc(C(Cl)(Cl)Cl)nc2c1c(C)nn2-c1ccccc1,-4.577
MOL_02_008395,CCC[NH2+][C@H](O)NC[C@H]1CC[C@H](C[NH2+][C@H]([O-])c2nn(-c3ccc(C)cc3C)c(-c3ccc(C)cc3)c2C)CC1,-4.576
MOL_02_009436,[NH3+]C1(c2ccc(-c3nc4c5ccc(Cl)cc5nn4cc3-c3ccccc3)cc2)CCC1,-4.576
MOL_02_001496,COC(OC)c1cc(N)[nH+]cc1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,-4.576
MOL_02_003755,C[C@H](CCOc1cccc(Cc2ccccc2)c1)CC[C@H](O)NO,-4.575
MOL_02_005992,Cc1cccc2c1[C@H](Cc1ccc(O)c(O)c1)c1c(C)cccc1[C@@H]2O,-4.575
MOL_02_001733,[O-][C@H]([NH2+]CCc1ccccn1)C1(n2cnnn2)CCCCC1,-4.574
MOL_02_003439,C[C@H](O)Nc1cccc(CC(O)(c2ccccc2)c2ccccc2)c1,-4.574
MOL_02_003937,CC(C)Cc1[nH+]c2cc(CC[C@H](O)NO)ccc2n1CC(C)(C)C[NH+](C)C,-4.573
MOL_02_009951,O[C@H]([NH2+]Cc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccccc1,-4.571
MOL_02_001146,COc1ccc([C@H](O)[NH+]2CCC(Nc3nccc(-c4ccc(C)cc4)n3)CC2)cc1,-4.57
MOL_02_006895,C[C@H](O)CCCCCCOc1ccc(-c2ccccc2)cc1,-4.569
MOL_02_002796,C[C@H]1C[C@H](C[C@H](C)c2ccc(C(O)O)cc2)[C@@]2(C(O)O)CC[C@H](CCn3cc(-c4ccccc4)nn3)C[C@@H]2C1,-4.569
MOL_02_000893,CO[C@@H]1C[C@@H]([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3CO[C@@H](O)[C@H]32)OCO4)C[C@@H](O)[C@H]1O,-4.569
MOL_02_006333,O[C@H](Nc1ccc(OC(Cl)(Cl)Cl)cc1)c1cnc(N2C[C@@H](O)[C@@H](O)C2)c(-c2cccnc2)c1,-4.569
MOL_02_003436,COc1ccc([C@H](O)N2CCn3cc([C@H](O)NO)cc3C2)cc1,-4.568
MOL_02_003653,OC(O)[C@@H]1CCC[N@H+](CCCCOCCN(c2ccccc2)c2ccccc2)C1,-4.568
MOL_02_003801,Cc1cc2n(n1)[C@@H](c1ccc(C)c(C)c1)[C@@H]([C@H](O)[NH+]1CCN(c3ccc(Cl)cc3)CC1)[C@@H](C)N2,-4.568
MOL_02_004035,CCCOc1ccc([C@@H]2[C@@H]([C@H](O)c3ccco3)[C@@H](O)[C@@H]([O-])[N@H+]2CCCn2cc[nH+]c2)cc1,-4.568
MOL_02_004702,Cc1cc(Cl)ccc1-c1nc2cc(N[C@H](O)Cc3ccccc3)ccc2o1,-4.568
MOL_02_005701,Cc1ccc(-c2cn3nc(-c4ccccc4)c(-c4ccccc4)nc3n2)cc1,-4.568
MOL_02_001583,CC[C@H]1[C@H](CCc2ccc(-c3ccccc3C)cn2)[C@@H]2[C@H](C[C@@H]1C)[C@@H](O)O[C@H]2C,-4.567
MOL_02_002831,COc1cc(Cn2c(-c3nonc3N)nc3ccccc32)ccc1C,-4.567
MOL_02_007198,C[C@H](CO)Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,-4.565
MOL_02_001263,C[C@H]([NH3+])Nc1ccc(OCCCCCc2ccccc2)cc1,-4.565
MOL_02_002933,CCN([NH3+])C[C@@H]1CN(c2ccc(N3CC[NH+](c4ccccc4C)CC3)c(Cl)c2)[C@@H](O)O1,-4.565
MOL_02_003121,[NH3+][C@H](Cc1ccccc1)[C@H](O)[C@H](O)NCC(O)O,-4.565
MOL_02_004847,CCC[NH2+][C@H]([O-])c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,-4.565
MOL_02_008601,Cc1c(-c2cc(=O)n3ncc(-c4ccccn4)c3[nH]2)ccc2c1OCO2,-4.563
MOL_02_004624,Cn1cc(-c2cc(C(O)(O)N3CCCC3)ccc2Oc2ccc(Cl)cc2Cl)c2cc[nH]c2c1=O,-4.561
MOL_02_007039,CCN1CC[NH+](Cc2ccc(OCc3ccccc3)cc2)CC1,-4.561
MOL_02_005080,COc1ccc2[nH+]c3cc(N(O)O)ccc3c(NNc3ccc(C)cc3)c2c1,-4.56
MOL_02_001307,COc1ccc([C@@H]2C[C@@H](c3ccccc3C)N(c3cccc(C)c3)N2)cc1,-4.559
MOL_02_002477,CCCC[C@@]1(C)CC[C@@H]([C@H]2[C@H](O)[C@H](CC(O)O)O[C@@H]2O)O1,-4.559
MOL_02_003215,Cc1cc(NCC[NH2+]C2CCCC2)n2nc(C)c(-c3c(C)cccc3C)c2n1,-4.558
MOL_02_009110,Cc1c(C(N)(O)O)cc2c(c1C)O[C@@](C)(CCCC(C)C)CC2,-4.558
MOL_02_000685,CCO[C@H](O)Cn1c(-c2nonc2N[C@H](O)c2ccccc2Cl)nc2ccccc21,-4.557
MOL_02_004162,COc1cc(O)cc(CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c1,-4.557
MOL_02_007210,CCc1[nH+]c(-c2ccccc2)c(-c2ccccc2)n1CCCCCCC[C@H](O)OC,-4.557
MOL_02_007396,C[C@H](O)OC[C@H](O)NC[C@@H]1CN(c2ccc(N3CC4(COC4)C3)c(Cl)c2)[C@@H](O)O1,-4.556
MOL_02_003873,CCO[C@H](O)c1ccc(OCc2cc(C)ccc2C)cc1,-4.555
MOL_02_007259,Cc1ccc([C@@](O)(c2cccnc2)c2cccc([C@H]([O-])[NH+](C)C)c2)cc1,-4.553
MOL_02_007958,COc1ccc(-c2cc([C@H](O)N(C)Cc3ccccc3)c3ccccc3[nH+]2)cc1,-4.553
MOL_02_000392,CCCCc1ncc(C[C@@H]2[C@@H]([O-])[N@H+](CCCC)[C@@H]([O-])[N@H+]2Cc2cc(C)on2)n1Cc1ccc([C@H](O)OC)cc1,-4.552
MOL_02_006045,CCO[C@H](O)[C@@H]1[C@@H](C)[NH2+][C@@H](C)N[C@H]1c1ccc([NH2+][C@H](C)Nc2c(C)cccc2C(Cl)(Cl)Cl)cc1,-4.552
MOL_02_006810,CC(C)(O)[C@H]1CC[C@H]([C@H](O)OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]2O)CC1,-4.552
MOL_02_004124,CCCCc1ccc(NCN(C)O)c(C)c1,-4.551
MOL_02_008551,CCOc1ccc(C[NH2+][C@H](O)C2CC[NH+](Cc3cc4ccccc4n3Cc3ccccc3C)CC2)cc1,-4.551
MOL_02_005391,ClC(Cl)(Cl)c1cccc([C@H]2OO[C@H](c3cccc(C(Cl)(Cl)Cl)c3)OO2)c1,-4.55
MOL_02_007807,COCCN[C@H](O)c1ccc(C)c(C)c1,-4.549
MOL_02_005232,CCCCCN1[C@@H](O)c2cc(OC)ccc2[C@@]2([C@H](O)OCC)Cc3cc(OC)ccc3[C@@H]12,-4.549
MOL_02_000560,CCC[NH2+][C@H]([O-])[C@@H]1CCC[N@H+]1[C@H](O)N(CCC)[NH2+][O-],-4.548
MOL_02_001233,Cc1cc([C@H]([O-])[NH+]2CCC(C)CC2)on1,-4.548
MOL_02_008497,Cc1cnc2nc1NCCCc1cccc(c1)OCc1cccc(c1)N2,-4.548
MOL_02_008957,O[C@H]1c2cccc3c2[C@H](O)c2c(cccc21)OCCOCCOCCOCCO3,-4.548
MOL_02_005093,[NH3+]CCCCCCCCNc1c2c([nH+]c3ccccc13)CCCC2,-4.547
MOL_02_007494,C[C@@H]1CC[C@H]2C(C)(C)[C@@H](O)[C@@H](O)C[C@@]2(C)[C@@]12Cc1c(O)cc3c(c1O2)C[N@H+](CCO)[C@H]3[O-],-4.547
MOL_02_004853,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[NH+]([C@H](O)Cc3ccc(OC)c(OC)c3)CC2)cc1OC,-4.546
MOL_02_006421,CCCC[C@H](O)[N@@H+](C)[C@H]([O-])Cc1ccccc1,-4.546
MOL_02_001342,COc1ccccc1[C@H]([O-])[NH2+]c1ccc(N2CCN(C[C@@](O)(Cn3cncn3)c3ccc(Cl)cc3Cl)CC2)c(Cl)c1,-4.545
MOL_02_001331,CCC(O)(O)C[C@H](C1CC1)[N@H+]1[C@@H](c2ccc(C)cc2)[C@@H](c2cccc(C)c2)C[C@@](C)(C[C@H](O)CO)[C@H]1O,-4.545
MOL_02_002050,C[C@H](O)Nc1ccc(C(O)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)cc1,-4.544
MOL_02_003468,Cc1ccc(-c2noc(CCC3(c4cc(Cl)cc(Cl)c4)CCCCC3)n2)c(=O)[nH]1,-4.544
MOL_02_003941,Cc1cccc(C)c1N[C@@H]1[NH2+][C@@H](C)N(c2ccccc2)[C@]12CCOC(C)(C)C2,-4.544
MOL_02_004463,CCO[C@@H](O)c1c(C)c([C@@H](O)OCC)c(C)n1C,-4.544
MOL_02_001557,COc1ccc(N[C@H]([NH3+])Cc2ccccc2)cc1CCC1CCCC1,-4.541
MOL_02_005258,CCc1cccc(CC)c1-c1cc(OC)c2c([nH+]1)CCC[C@H]2Nc1ccc(OC)cc1C,-4.541
MOL_02_005924,Nc1cccc2c1nc(-c1ccc(C(O)(O)O)o1)n2CC1CC1,-4.541
MOL_02_006576,COc1cc2ncnc(Nc3c(Cl)ccc(O)c3Cl)c2cc1OC,-4.54
MOL_02_000316,CCNc1nc(NCC)nc(-n2nc(C)cc2C)n1,-4.54
MOL_02_003986,CC(O)(O)c1ccc(-c2nc(NCC3CCCCC3)cc(C(Cl)(Cl)Cl)n2)cc1,-4.539
MOL_02_006084,CCCC[C@H](CCC(C)C)[C@@H]1C[C@@H](O)c2c(OC)ccc(OC)c2[C@H]1O,-4.539
MOL_02_001528,C[C@H](O)N1N[C@@H](c2ccc(N)cc2)c2cc3c(cc2C[C@H]1C)OCO3,-4.538
MOL_02_003079,C[C@H]1CC[C@H]([NH+]2CCC3(CC2)[C@@H](O)[NH2+]CN3c2ccccc2)CC1,-4.538
MOL_02_003488,Cc1ccc(-n2nc(C)c3c(C(Cl)(Cl)Cl)cc(OC[C@H](O)Nc4ccc([C@H](C)O)cc4)nc32)cc1,-4.538
MOL_02_002527,CCCCCCCCCONCc1cc(OC)c2c(c1OC)[C@@H](O)CC[C@H]2O,-4.536
MOL_02_006836,CN(c1ccc(N[C@H](O)c2cc(N3CC[C@@H](O)N[C@H]3O)cc(C(C)(C)C)c2O)cc1)C(C)(O)O,-4.536
MOL_02_002188,C[C@@H]1O[C@@H](n2cc(-c3ccccc3)c3c(NC[C@H](O)[NH2+]C4CC4)ncnc32)[C@@H](O)[C@H]1O,-4.535
MOL_02_009372,CCc1nc2cnc3ccc(CCc4cccnc4)cc3c2n1-c1ccc(CC[NH3+])cc1,-4.533
MOL_02_001775,CN(c1ccc(-c2cc(C(Cl)(Cl)Cl)ccc2OCC(O)O)cc1)C(C)(O)O,-4.533
MOL_02_008706,COc1cccc(C(O)(O)Nc2ccc3c(c2)[C@H]2C[C@@H](C[C@H](O)OC)O[C@@H](CO)[C@H]2O3)c1,-4.533
MOL_02_008922,COc1ccc2c(c1OC)[C@@H](O)N1c3ccccc3N[C@@H](c3ccc(Cl)cc3)C[C@@H]21,-4.531
MOL_02_004536,CC(C)(C)O[C@H](O)N1CCC(CCC[NH+]2CCC3(CC2)[C@@H]([O-])[NH2+]CN3c2ccccc2)(c2ccccc2)CC1,-4.529
MOL_02_000114,Cc1ccc(C[C@H]([C@H]([O-])[NH+]2CCN(c3ccc(Cl)cc3[C@H](CC(C)C)NCC[NH+](C)C)CC2)[N@H+]2CCC[C@H]2O)c(C)c1,-4.527
MOL_02_003835,CCOC(O)(CCC[NH3+])OCC,-4.527
MOL_02_007960,CO[C@H](O)CNc1nc(C)nc(NC2CCCCC2)n1,-4.526
MOL_02_003411,C[C@@H]1N[C@]2(CC[C@@H](C(C)(C)C)CC2)NN1c1ccccc1,-4.526
MOL_02_004889,C[C@@H]1[NH2+][C@@H](C)N[C@H](c2cccc(Oc3ccccc3)c2)[C@@H]1[C@H](O)c1ccccc1,-4.525
MOL_02_006983,Cc1nc(Nc2ncccn2)cc([C@@H]2CCC[N@@H+]2C(C)C)n1,-4.522
MOL_02_004697,C[C@H](O)N(C)c1ccc(CCc2ccc3c(c2)OCO3)cc1,-4.521
MOL_02_005381,COc1cc(C[C@H](C)[C@H](C)Cc2ccc(OCC[NH+](C)C)c(OC)c2)ccc1O,-4.521
MOL_02_001036,COCCC[NH2+][C@H](O)CN1CCC[C@@H](c2ccccc2)C1,-4.52
MOL_02_003562,O[C@H](CCCCCCC[C@H](O)C1CCCC1)Nc1ccccc1,-4.52
MOL_02_003211,CC[C@H]([NH2+][C@H](O)c1ccc2c(c1)nc(C(C)C)n2Cc1ccc(C)c(C)c1)c1ccccc1,-4.518
MOL_02_000159,[O-][C@@H](CC(O)O)[N@@H+]1CCC[C@H]1C(O)O,-4.517
MOL_02_001240,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CCOCC2)cc1OC,-4.517
MOL_02_005759,CCO[C@H](O)CC[N@H+]1CCCCCC[C@H]1O,-4.516
MOL_02_003209,Cc1cncc(-c2nc(-c3noc(=O)[n-]3)cc3[nH+]c(N4C[C@@H](C)O[C@H]5CCC[C@H]54)n(C[C@H]4CC[C@H](C)CC4)c23)c1,-4.516
MOL_02_002814,CC(C)[N@@H+](C)C[C@@H]1CC(c2ccccc2)(c2ccccc2)[C@@H](O)O1,-4.516
MOL_02_000754,Cc1cc(C)nc(O[C@H](C(O)O)[C@@]2(c3ccccc3)NC[C@@H](O)N(Cc3c(Cl)cc(Cl)cc3Cl)c3ccccc32)n1,-4.515
MOL_02_007918,Cc1ccc(C(C)C)c(OCCn2c(C)nc3cccc(C)c32)c1,-4.515
MOL_02_003317,Cc1nn(-c2ccccc2)c(-c2ccccc2)c1CC[C@H](O)c1ccc(N)cc1,-4.514
MOL_02_005115,Cc1cccc(OCCN2c3ccc(OC(Cl)(Cl)Cl)cc3[C@@H](O)[C@H]2O)c1,-4.514
MOL_02_003949,CC(C)C[C@@H]1[C@@H](O)O[C@@]2(CC[C@@]3(C)[C@H](CC[C@H]4[C@@H]3CC[C@@]3(C)[C@H](O)CC[C@@H]43)C2)C[N@H+]1Cc1ccccc1,-4.513
MOL_02_002492,COc1ccc([NH2+][C@H](O)C2CCN(C(O)(O)c3c(C)nn(C)c3C)CC2)cc1,-4.511
MOL_02_004458,COc1cccc2c1N[C@@H](O)C2(c1ccc(O)cc1)c1ccc(O)cc1,-4.511
MOL_02_007447,C[C@H](O)O[C@@H]1[C@@H]2O[C@](C)(OCC[C@@H]3CC[C@@H]4[C@@H]5CC[C@H]6C[C@@H](O)CC[C@@]6(C)[C@@H]5[C@@H](O)C[C@]34C)O[C@@H]2O[C@H](C)[C@H]1O[C@H](C)O,-4.51
MOL_02_002914,CC(C)(O)[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(Cl)cc4Cl)n(C4CCOCC4)c3n2)CC1,-4.509
MOL_02_003275,COc1cc([C@@H]2c3cc4c(cc3O[C@@H](NN)[C@H]2C)OCO4)cc(OC)c1O,-4.507
MOL_02_008759,O=c1[nH]c2c(OC(c3ccccc3)c3ccccc3)cccc2c2cn(-c3ccccc3)nc12,-4.506
MOL_02_007073,CC1(C)O[C@H]2[C@@H](O)[C@@H](OC(O)O)CO[C@@]2(CO)O1,-4.505
MOL_02_005907,C[C@H]1[C@@H]2[C@@H]3C[C@@H]([C@H]4O[C@H]4[C@H]4O[C@@]4(C)C[C@H]2O[C@@H]1O)[C@H](O)O3,-4.504
MOL_02_004106,CCO[C@H](O)[C@H]1[C@H](c2cccc(C)c2C)[C@H]([C@H](O)OC)[C@H](C)[NH2+][C@@H]1COCc1nnn(C)n1,-4.501
MOL_02_003153,CCO[C@H](Cc1cccc2c1ccn2CCc1nc(-c2ccccc2)oc1C)C(O)O,-4.5
MOL_02_003222,Cc1cc([C@H](N)O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4cccnc4)c3)ccnc21,-4.5
MOL_02_001058,CCO[C@@](O)(c1ccccc1)C1(O)CCCCC1,-4.499
MOL_02_003475,CCCONC[C@H]1[C@H](O)CC(C)(C)C[C@@H]1O,-4.499
MOL_02_003708,COc1cc(-c2nc([C@H]3C[C@](C)(O)C3)n3ccnc(N)c23)ccc1Oc1cccc(Cl)c1,-4.499
MOL_02_003909,[O-][C@@](O)(c1ccc(N[C@H](O)Cc2ccccc2Cl)cc1)[NH+]1CCCCC1,-4.499
MOL_02_009256,CO[C@H](O)c1ccc(-c2ccc3c(c2)nn2cc(-c4ccccc4)c(-c4ccc(C5([NH3+])CCC5)cc4)nc32)cn1,-4.499
MOL_02_000037,COc1ccc(C[C@@H]2C[C@@H](Nc3ccccc3)[N@H+](Cc3ccncc3)[C@H]2O)cc1OC,-4.498
MOL_02_006463,Cc1ccc(C[C@H](C)[C@H](C)NO)cc1,-4.497
MOL_02_003977,CCCC[NH+](CCCC)[C@H]([O-])Cc1c(-c2ccc(C)cc2)[nH+]c2ccccn12,-4.496
MOL_02_004554,CC(C)(CCCOc1ccc(CCc2ccc(N)cc2)cc1)C(O)O,-4.496
MOL_02_000542,CC(O)(O)Nc1ccc([C@H]([O-])[NH+]2CC[NH+](CCOc3ccc(N(C(C)(O)O)C(C)(O)O)cc3)CC2)cc1,-4.495
MOL_02_001910,CC(O)(O)CC[C@H]([NH3+])CC(O)O,-4.495
MOL_02_009871,Cc1cccc([C@H]([O-])[NH2+]Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)c1,-4.495
MOL_02_006844,COc1ccc(Nc2ncnc3cc4c(cc23)nc(C(C)C)n4C(C)C)cc1,-4.494
MOL_02_003530,COc1ccc(CC[NH2+][C@H](C)Nc2ccc(C)cc2C)cc1,-4.494
MOL_02_006734,CC(C)[N@@H+]1CC[C@@H](C)N(Cc2ccccc2)C1,-4.493
MOL_02_007399,c1ccc(-c2nc(OCCC[NH+]3CCCCC3)cc(C3CC3)n2)cc1,-4.493
MOL_02_009539,Cc1ccn2c(-c3ccccc3)c(-c3ccc(C4([NH3+])CCC4)cc3)nc2c1C,-4.493
MOL_02_004815,COC[C@H]([O-])[N@@H+]1CC[C@H]2[C@@H](CO)N(C)c3ccc(-c4ccccc4)cc3[C@H]21,-4.492
MOL_02_000870,Cc1ccc(C[NH+]2CCN([C@H](O)c3ccco3)CC2)cc1,-4.491
MOL_02_006338,[O-][C@H](c1ccc(Oc2ccc(Cl)cc2)nc1)[NH+]1CC[NH+](C2CC2)CC1,-4.491
MOL_02_007628,C[C@H](O)N1c2ccc(N[C@H](O)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2[C@@](C)(c2ccccc2)CC1(C)C,-4.491
MOL_02_003752,CCc1ccccc1NCc1ccc(N2CCCC2)cc1,-4.49
MOL_02_005672,Cn1nc(NC[C@H](O)[NH2+]C2CN([C@H]3CC[C@H](C4CCCCC4)CC3)C2)c2cc(C(Cl)(Cl)Cl)ccc21,-4.49
MOL_02_001603,COc1ccc(N2CC[NH+]([C@H]([O-])CO[C@H](O)COc3cccc(C(Cl)(Cl)Cl)c3)CC2)cc1,-4.49
MOL_02_004199,C[C@H](Cc1ccc(-c2ccc(O)c(C34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)c2)cc1)C(O)O,-4.49
MOL_02_004845,O[C@@H]1C[C@@H]2[C@@H](c3ccco3)C[C@H]3C[C@]2(O1)[C@@H]1CCCC[N@H+]31,-4.489
MOL_02_008311,CCO[C@@H](O)C(CNc1ccc2c(c1)nnn2-c1ccc(C)cc1)[C@@H](O)OCC,-4.488
MOL_02_003224,COc1ccc2nnc3c(C)nc(-c4cc(C)ccc4C)n3c2c1,-4.487
MOL_02_000241,Cc1ccc2[nH+]c(N(Cc3ccc(C(Cl)(Cl)Cl)c(Cl)c3)[C@H](O)c3ccccc3)c(C)n2c1,-4.487
MOL_02_005741,Cc1ccc(-c2nc(C)c(COC(C)(C)C(O)O)o2)cc1,-4.486
MOL_02_000786,CCONCNc1ccccc1OCC,-4.485
MOL_02_004931,C[C@@H]1CC[C@@H](O[C@H](O)c2ccoc2)[C@]2(C)[C@@H](O[C@H](O)c3ccccc3)C[C@H]3C[C@@]12OC3(C)C,-4.484
MOL_02_008852,CC1CCN(C(O)(O)N2CCC([C@H](O)N3CCC([N@H+](C)C[C@@H]4CCCO4)CC3)CC2)CC1,-4.483
MOL_02_000779,C[N@H+]1CCc2ncc(Nc3nnc(-c4cc(-c5cccnc5)cc(C(Cl)(Cl)Cl)c4)o3)cc2C1,-4.483
MOL_02_003334,Cc1ccc2c(c1)CCc1c-2nc2c(C)cc(C)cc2c1[C@H](C)O,-4.482
MOL_02_002155,CC(C)[N@H+](Cc1ccccc1)[C@H](O)c1ccc2ccccc2c1,-4.481
MOL_02_004642,CCCCCC1(CC[C@H]2[C@H](CCCCCC[C@H](O)OC)[C@H](O)C[C@@H]2O)OCC(C)(C)CO1,-4.48
MOL_02_001072,COc1cc(N)ccc1[C@H](O)N[C@@H]1C[C@H]2CC[C@@H](C1)[N@H+]2C,-4.479
MOL_02_004738,CC[C@H](C)[C@H](O)O[C@@H]1C[C@]2(C)O[C@@H](C[C@H]2O)[C@@H](C)[C@@H](O)[C@H]2O[C@@H](O)[C@@H](C)[C@@H]21,-4.478
MOL_02_007331,CC[NH2+][C@@H]1N(c2ccc(C[NH3+])c(C(Cl)(Cl)Cl)c2)[C@@H](C)N(c2ccc(C)cc2)C1(C)C,-4.478
MOL_02_001707,C[C@H](CCCC(C)(C)O)[C@@H]1CC[C@@H]2[C@@H](CC[C@@H]3C[C@@H](O)[C@@](O)(CCl)[C@@H](O)C3)CCC[C@@]21C,-4.477
MOL_02_003042,CCC[C@H](C)[C@H]([NH3+])C(O)O,-4.476
MOL_02_008351,CC1(C)CCC(C)(C)c2cc([C@H](O)NN3CCCCC3)ccc21,-4.475
MOL_02_006356,Cc1ccc2nc(N3CC[NH2+][C@@H](C)C3)nc(NCc3ccc(N[C@H](O)c4ccc(Cl)cc4)cc3)c2c1,-4.475
MOL_02_003442,OC[C@@H]1O[C@@H](n2cnc3c(NC4CCCCC4)ccnc32)C[C@H]1O,-4.474
MOL_02_002871,Cc1nc([C@@](C)(N[C@H](O)c2cc(OCC(Cl)(Cl)Cl)c(C)c[nH+]2)C2CC2)no1,-4.473
MOL_02_006401,CCCc1oc(CCC(O)O)cc1C,-4.473
MOL_02_001905,CCOc1ccc(C[NH+]2CC[NH+]([C@H]([O-])c3ccccc3)CC2)cc1,-4.472
MOL_02_002910,CC(C)(C)CO[C@H](O)N1CCC(n2ncc3c(Oc4ccc(C(C)(O)O)cc4)ncnc32)CC1,-4.471
MOL_02_008859,OCCC(c1ccccc1)c1ccccc1,-4.471
MOL_02_004240,N[C@@H]([NH3+])NCCO[C@H]1CC[C@H]([C@H]2CC[C@](O)(CC(O)O)CC2)CC1,-4.47
MOL_02_006377,CC(C)(c1ccccc1)[NH+]1CCCCC1,-4.47
MOL_02_008781,CCC1(CC)O[C@@H](c2ccc(C(C)(O)O)cc2)[C@@H](c2ccc(OC)c(Cl)c2)[C@H]1O,-4.469
MOL_02_002668,Cc1ccc(-n2nc(C(Cl)Cl)cc2-c2ccc(NC(C)(O)O)cc2)cc1C,-4.468
MOL_02_005341,COc1ccccc1OCCN1CCN(c2ccn[nH]c2=O)CC1,-4.468
MOL_02_001165,Cc1ccc2c(c1)N[C@@H]([NH+]1CCN(CC(C)(C)C)CC1)c1ccccc1N2N[C@H](O)c1ccccc1C,-4.467
MOL_02_002680,OC(O)CCCCOc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1,-4.466
