DrugGEN-NoTarget_MOL_ID,SMILES
MOL_03_009763,CNC(S)C1(c2cccnc2)CCCC[SH]1O
MOL_03_005092,SC(NCCc1cccc(Cl)c1)NC1CCCCC1
MOL_03_009946,OC(c1cc2ccccc2o1)N1NC(c2ccc(F)cc2)CC1c1ccccc1
MOL_03_005581,COc1ccc(Cl)cc1NC(O)N(C)CC(O)COCCOC(C)C
MOL_03_002380,Cn1ncc(NC(O)c2csc(-c3ccc(Cl)cc3F)n2)c1C1CCC(N)C(F)CO1
MOL_03_002947,COc1ccc(-c2cc(C(O)N(C)CC(O)Nc3cccc(F)c3)c3ccccc3n2)cc1OC
MOL_03_009885,Cc1ccc(OCc2nc(C#N)c(N3CCN(Cc4ccccc4)CC3)o2)cc1
MOL_03_001523,CCC(CC)C(O)OCC(O)Nc1cccc(S(O)(O)N(C)c2ccccc2)c1
MOL_03_000893,OC(O)c1ccc(CC2SC(S)N(Nc3ccccc3)C2O)cc1
MOL_03_002362,NC1NCN(CC(CO)CC[PH](O)(O)O)C(O)N1
MOL_03_003939,CC(Cc1ccc(COc2ccc(CC(CO)NCCc3cccc(Cl)c3)cc2)cc1)NCCc1cccc(Cl)c1
MOL_03_006330,CN1NC2c3ccccc3OC(c3ccccc3)C2C1c1ccccc1
MOL_03_007881,Cc1ccccc1Nc1nc(N)nc(CN2CCN(C(O)c3ccccc3)CC2)n1
MOL_03_000774,COc1ccc2c(CN3CCC4(CC3)CN(c3ccc(C(O)O)cc3)C(O)O4)nn(CC(C)(C)C)c2c1
MOL_03_000217,Cc1ccc(NC(O)c2ccc3c(c2)CCC3N2CCN(C(C)C)CC2)cc1Nc1nccc(-c2cccnc2)n1
MOL_03_001226,CC(c1ccc(N(O)O)cc1)C(O)Nc1nccs1
MOL_03_009359,CC(O)c1ccc2c(c1)C(C(Nc1ccc(N(C)C(O)CN3CCN(C)CC3)cc1)c1ccccc1)C(O)N2
MOL_03_006690,OCC1OC(Oc2ccc(CC3C(O)NC(S)NC3O)cc2)C(O)C(O)C1O
MOL_03_002286,CC(CCO[PH](O)(O)O[PH](O)(O)O)COc1cccc(C(O)c2ccccc2)c1
MOL_03_009402,COc1nc2ccc(C(N)(c3ccc(C)nc3C)c3cnnn3C)cc2c(Cl)c1Cc1ccc(C(F)(F)F)cc1
MOL_03_000926,COC(O)c1cc2oc3ccccc3c2n1CC(O)Nc1cccc(SC)c1
MOL_03_000653,COc1ccc(C(COc2ccc3ccc(O)nc3c2)NO)cc1
MOL_03_004032,OCc1ccc(-c2nn(Cc3ccc(Cl)cc3)c3ccccc23)o1
MOL_03_002447,Cc1sc(NC(O)c2cccs2)c(C(O)OC(C)C)c1C
MOL_03_005921,CC(C)c1cc(C(O)N2CCN(CC3CC3)C3CS(O)(O)CC32)no1
MOL_03_000627,CC1(C)CC(O)C2C(c3ccsc3)CC(O)N(c3ccccc3)C2C1
MOL_03_006603,Cc1ccc(N(CC2CO2)S(O)(O)c2ccc(C)cc2)cc1
MOL_03_006871,CC(C)(C)c1ccc(C(O)Nc2ccc(NC(O)c3ccco3)cc2)cc1
MOL_03_004936,CCCCCNc1cccc(NC(O)c2ccc(OCCC)cc2)n1
MOL_03_002150,COc1ccc(-c2noc(CCC(O)NCc3cccnc3)n2)cc1
MOL_03_008106,COc1cc2c(cc1OC)C(CN1CCN(c3ccccn3)CC1)OCCC2
MOL_03_000852,COc1ccc2nc3cc(Cl)ccc3c(NCCCN3C(O)CCSC3c3ccccc3)c2c1
MOL_03_009975,CN(C)c1ccc(C(O)Nc2ccn(CCc3ccncc3)n2)cc1
MOL_03_000139,OC(O)c1csc(-n2nc(-c3ccccc3)c3ccncc32)n1
MOL_03_003543,OC(O)C1CCCN1C(O)c1cccc(COc2ccc(-c3ccc(F)c4c3OCC4)cc2)c1
MOL_03_003199,CCN(CC)CCNC(O)Nc1nc2ccc(-c3cnc(OC)c(NS(O)(O)c4ccc(F)cc4F)c3)cn2n1
MOL_03_009009,Cc1ccc(S(O)(O)NC(O)NCC(O)NCC(O)O)cc1
MOL_03_001254,CCCCCCc1c(O)nc2cc(OC(C)O)ccc2c1C
MOL_03_001591,CC(C(O)CCC(C)(C)Cl)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
MOL_03_000243,Cc1c(C(O)N2CC(C)(C)C2(C)C)nnn1-c1cccc2cnccc12
MOL_03_004770,Cc1ccnc(Nc2ccc3ccccc3n2)c1
MOL_03_009698,Cc1nccn1-c1nc(N(C)Cc2ccccc2)nc(C(C)C)c1N(O)O
MOL_03_000512,COc1ccc(N2c3ccccc3C(C3CCCN3C)C2O)cc1Cl
MOL_03_000196,CC(C)NC(O)N1CCCN(c2nc3ccc(Cl)cc3s2)CC1
MOL_03_006482,COc1ccc2c3ccncc3n(CCCCN)c2c1
MOL_03_006777,CCCCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1
MOL_03_007737,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21NC(N)c2c(F)cccc21
MOL_03_005729,CNC1CCc2c(O)cc(O)cc2C1
MOL_03_000689,CCC(C)C(NC(O)c1ccc(Oc2nc3ccccc3nc2NC(C)(C)C)cc1)C(O)OC
MOL_03_004540,CC(Cc1ccc(OCCCCOc2ccccc2)cc1)NCCc1ccccc1Cl
MOL_03_006951,COc1ccc(C(O)NCC(O)n2nc(C)cc2C)cc1OC
MOL_03_007073,COc1ccc(-c2nc(CNCCc3ccccc3)co2)cc1
MOL_03_007357,CC(O)NCC1CN(c2ccc(-n3cc(I)cn3)c(F)c2)C(O)O1
MOL_03_006036,CC(C)(C)C1(O)CCN(CC2c3ccccc3CCc3ccccc32)CC1
MOL_03_001190,Cc1nc2cnccc2n1-c1ccc(C2CC(O)Nc3c(c(-c4ccccc4)nn3C)N2)cc1
MOL_03_006676,CC1Oc2ccccc2C2CC(c3ccccc3Cl)NN2C1O
MOL_03_008221,Cc1cc(N(O)O)ccc1NS(O)(O)c1ccc(N(O)O)cc1
MOL_03_006812,Cc1ccc(NC(O)Nc2ccc3c(c2)CCC3)cc1C
MOL_03_006543,CCc1c(C)sc(NC(O)OC)c1C(N)O
MOL_03_001327,COc1ccc(CCC(O)OC2CC(CO)C3C(OC4OC(CO)C(O)C(O)C4O)OCC(C(O)OC)C23)cc1
MOL_03_008409,CN(C)CCNc1c2nc3cc(F)c(F)cc3c-2n(C)c2ccccc12
MOL_03_008599,NC(N)c1cccc(CC(NS(O)(O)c2ccc3ccccc3c2)C(O)N2CCCC2C(O)OCc2ccccc2)c1
MOL_03_002970,OC(O)CCCCOc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1
MOL_03_004408,CC(O)Nc1cccc(NC(O)c2ccc(C(O)Nc3cccc(NC(C)O)c3)nc2)c1
MOL_03_007173,CN(C)C(O)COC1COC2(CCN(c3cnccn3)CC2)C1
MOL_03_002534,Cc1c(C(O)Nc2ccccc2)nnn1Cc1ccccc1O
MOL_03_009936,CS(O)(O)c1ccc(C2SCC(O)N2c2ccc3c(c2)OCO3)cc1
MOL_03_005344,CCCOc1c(C(O)NNC(C)c2cccs2)sc(C(O)NNC(C)c2cccs2)c1OCCC
MOL_03_002075,NCCCNCCCCCC(CCN)SCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
MOL_03_003808,ON(O)c1ccc(N2NNCC2c2ccccn2)cc1
MOL_03_003898,CC(N)C(O)N1CCN(c2ccnc3cc(Cl)ccc23)CCN(c2ccnc3cc(Cl)ccc23)CC1
MOL_03_003570,CCCNC(O)c1nc2c(o1)CN(C(O)CN(C)C)C2
MOL_03_000540,COc1cc(F)ccc1OC1CN(S(O)(O)c2ccc3c(c2)OCO3)C1
MOL_03_003213,Cc1ccc(CN(CC(O)NC2CCCCC2)C(O)c2csnn2)cc1
MOL_03_009697,CC(C)C1(C)CCC(C(O)N2CCC3(C)c4cccc(O)c4CC2C3(C)C)OC1O
MOL_03_000766,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(O)C4O)ccc3OC2COC(O)c2ccc(N)cc2)ccc1O
MOL_03_008430,OC(Nc1ccc(N2CCN(C(O)c3ccc(Cl)cc3)CC2)cc1)c1cc2ccccc2o1
MOL_03_007696,COc1ccc(CCc2cc(OC)cc(OC)c2CCC(O)CCc2cc(OC)ccc2OC)cc1
MOL_03_008944,OC(Cc1ccccc1)Nc1ccc(CCCCc2nnc(NC(O)C(O)c3cc(F)cc(F)c3)s2)nn1
MOL_03_002806,Cc1cccc2c1S(O)(O)Nc1c-2ccc2cccnc12
MOL_03_009470,COc1ccc2c(c1)CCCC2Cc1ccncc1
MOL_03_002053,OC(CNc1nccc2ncc(C(F)(F)F)cc12)NC1CN(C2CCC(O)(c3cncs3)CC2)C1
MOL_03_008554,OCc1cc2c3ccccc3n(-c3ccc(F)cc3)c2cn1
MOL_03_003122,NS(O)(O)c1ccc(-n2nnc(C(O)O)c2-c2ccccn2)cc1
MOL_03_001018,OC(CCc1ccc(S(O)(O)N2CCOCC2)cc1)NCc1ccccc1
MOL_03_003575,CCOC(O)C1C(C)NC(C)C(C(O)OCC)C1C(O)OCC(O)N1CCCCC1C
MOL_03_007572,CNCc1cc(C(O)N2CCN(C3CCC3)CC2)ccc1Oc1ccc(Cl)c(Cl)c1
MOL_03_003303,CC(C)CCCC(C)CCCC(C)CCCN(C)CCCO[PH](O)(O)O[PH](O)(O)O
MOL_03_007379,Cc1cccc(Cl)c1C(O)NC(CCN(C)C)c1ccc(Cl)cc1
MOL_03_004135,N#CCCCSC(N)N
MOL_03_003827,CCCCCCCCn1c2ccc(Cl)cc2c2ccc(CC)cc21
MOL_03_001476,CCS(O)(O)CC(C1CC1)N1C(c2ccc(Cl)cc2)C(c2cccc(Cl)c2)CC(C)(CC(O)CO)C1O
MOL_03_000185,CNCCC(O)Nc1nsc2ccccc12
MOL_03_004831,NC(Cc1ccc(Nc2c3ccccc3nc3cc(N(O)O)ccc23)cc1)C(O)O
MOL_03_008995,COc1ccc(CCc2ccc(C(O)CCC(O)O)cc2)cc1
MOL_03_006967,NS(O)(O)OCCOS(N)(O)O
MOL_03_001240,CC(C)C(CO)(CO)NCc1ccc2ccc3cccc4ccc1c2c34
MOL_03_002991,COC(O)C1C(C)NC(C)N(CCCCCN2CCC(C#N)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
MOL_03_001161,CON1C(O)CN(C(C)O)C1c1ccc(Cl)cc1Cl
MOL_03_006539,COC12C(COC(N)O)C3C(O)C(N)C(CO)C(O)C3N1CC1NC12
MOL_03_009794,CC1COC2(C)Oc3c(c4c(c5c3CC3C(C)COC3(C)O5)CN(CCOCCO)CO4)CC12
MOL_03_004997,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1NC(O)c1ccc(-c2ccccc2)cc1
MOL_03_003075,COc1ccc(-c2ccc(S(O)(O)NC(C(O)O)C3CCC(N4CCCC4O)CC3)cc2)cc1
MOL_03_007653,CC1(C)CNC(N2CCN(CC3CCCO3)CC2)S1
MOL_03_002102,N#CC1(NC(O)C2CC(S(O)(O)c3ccc(OCC(F)(F)F)cc3Cl)CN2C(O)C2(c3ncc(Cl)cc3F)CC2)CC1
MOL_03_008842,COc1ccc(OC)c(NC(O)C2CCCN2C(O)c2cccs2)c1
MOL_03_002244,OC1CSC(c2cc3ccccc3nc2Cl)N1c1ccc(Cl)cc1
MOL_03_000018,CC1(c2cc(NC(O)c3ccc(C#N)cn3)ccc2F)CCSC(N)N1
MOL_03_002586,COc1ccc(-c2cc(C)no2)cc1S(O)(O)N1CCCN(Cc2ccccc2Cl)C1
MOL_03_000612,CS(O)(O)CCc1nc(Nc2ccc(C(F)(F)F)cc2)c2ccc(-c3ncccc3C(F)(F)F)cc2n1
MOL_03_004723,OC(O)c1csc(-n2nc(-c3ccsc3)c3ccccc32)n1
MOL_03_001639,CCC(C)C(NC(O)N1CC(O)Nc2ccccc21)C(O)N1CCC(C(O)O)CC1
MOL_03_001091,NC(O)c1cnc(N(CCO)C2CCCNC2)c2cc(-c3ccccc3)sc12
MOL_03_000929,CC1CN(CCCC2C3CCCCC3CC3C(O)OC(C)C32)CC(C)O1
MOL_03_008151,OC1CCC(C2C3CCCCC3C3CCCCC3C2C2CCC(O)CC2)CC1
MOL_03_004694,Oc1ccc(CNNc2ccnc3cc(Cl)ccc23)c(O)c1O
MOL_03_003906,NC(Cn1cncn1)NNC(O)C(O)Nc1cccc(C(F)(F)F)c1
MOL_03_001004,CC1(C)Cc2c(C#N)c(OCC(O)c3ccccc3)nc(-c3ccoc3)c2CO1
MOL_03_006017,CC(C)CCc1c(O)ccc(CCCc2ccc(O)cc2)c1O
MOL_03_005591,CC(O)Nc1cccc(-c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)c1
MOL_03_008368,COC1COCCC1NC1CC2OCCC2(C(O)N2CC3CC2CN3c2cccc(C(F)(F)F)n2)C1
MOL_03_007393,CCCCOc1ccc2c(c1)C(O)c1cc(O)ccc1-2
MOL_03_008913,COc1cc(Nc2nc(C)cc(N3CCCC(C#N)C3)n2)ccc1F
MOL_03_000484,CCCCNC(O)C1(C)CCCCN1Cc1ccc(-c2ccccc2)cc1
MOL_03_006544,CCNC(O)n1cc(Nc2cc(-n3ncc4cc(C#N)cnc43)ncc2C(O)NCC(F)C(C)(C)O)cn1
MOL_03_001462,OCCn1nc(-c2cccc(Cl)n2)cc1NC(O)c1nc(C2CC2)ccc1Nc1cncnc1
MOL_03_009736,CCOC(O)c1cc2c(nc1OC)-c1cnn(-c3ccc(Cl)cc3)c1CC2
MOL_03_004965,COc1ccc(Cc2nnc(SCC(O)N(C)c3ccccc3)o2)cc1
MOL_03_006149,CC(C)(O)CNc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(O)NCC(F)C(C)(C)O
MOL_03_009420,CC1CN(C(C)CO)C(O)c2cccc(NC(O)C3CCCCC3)c2OC1CN(C)Cc1ccc(C(F)(F)F)cc1
MOL_03_003627,CNC(O)C1(C(F)(F)F)CC(CCC2CCCCC2)CCCO1
MOL_03_001978,CCCc1c(C(O)Nc2ccc(F)cc2C)cnn1-c1ccccc1
MOL_03_000945,CCCCN(Cc1ccccc1Cl)CC(O)(Cn1cncn1)c1ccc(F)cc1F
MOL_03_006363,OC1CN(CCN2CCCC2)C(O)C2(CSC3C(O)c4ccccc4C(O)C32)N1
MOL_03_005327,CC1(C)CCC2(C(O)O)CCC3(C)C(CCC4C5(C)CCC(NO)C(C)(C)C5CCC43C)C2C1
MOL_03_008356,CN(CCN(C)C(O)NCc1ccccc1)C(O)NCc1ccccc1
MOL_03_006977,CCN(CC)CCCN(Cc1cc2cc3c(cc2nc1O)OCO3)C(S)NCCCOC
MOL_03_004849,CC(C)Oc1cc(-c2ccc(CCNCC(O)c3cnccc3N)cc2)ccc1C(O)NS(C)(O)O
MOL_03_000743,Nc1nc2cc(Cl)c(Cl)cc2n2cc3ccccc3c12
MOL_03_003126,CC(O)c1csc(-c2ccccc2)n1
MOL_03_003424,CS(O)(O)NCc1nnc(SCC(O)N2CCCCCC2)n1-c1ccc(F)cc1
MOL_03_007595,COc1ccc(C(O)N(CCc2ccccc2)Cc2ccccc2)c(OC)n1
MOL_03_008210,OC(NS(O)(O)N1CCCC1)C1C(O)OCC1N1CCCC1
MOL_03_006119,ON(O)c1cc(NNC2CCCN3CCCCC23)ccc1Cl
MOL_03_007122,Nc1ncnc2c1ncn2C1OC(CO[PH](O)(O)O[PH](O)(O)OCC2OC(N3CCCC(C(N)O)C3)C(O)C2O)C(O)C1O
MOL_03_006525,Cc1cc(OC(C)C(O)N(Cc2cccs2)C2CCS(O)(O)C2)ccc1Cl
MOL_03_009360,CCC(C)SSC(C)CC
MOL_03_008596,CC(C)C(CO)NCc1cccc(C#Cc2ccc(F)c(F)c2)n1
MOL_03_001573,CCOC(O)c1c(C)oc2ccc(OC(O)N3CCOCC3)cc12
MOL_03_007753,Cc1ccc(C(C)NNC(N)S)cc1
MOL_03_004590,OC(O)c1cc(-c2ccccc2Cl)nc2c1cnn2Cc1ccncc1
MOL_03_003681,NCCn1nc2c3c(cccc31)C(O)c1ccccc1-2
MOL_03_003198,COc1cc(C2c3cc4c(cc3C(OC(O)C(C)N)C3COC(O)C23)OCO4)cc(OC)c1OC
MOL_03_006942,CC(C)NNC(O)c1ccccc1O
MOL_03_001790,CCC(O)Nc1ccc(S(O)(O)N2CCN(C(O)OCc3ccccc3)CC2)cn1
MOL_03_001826,Cc1cc(C)c(NC(O)CNC(O)c2cc(C3CC3)nn2-c2ccccc2)c(C)c1
MOL_03_005125,COc1ccc(COC(O)C2CSC3CC(O)N32)cc1
MOL_03_005398,COc1cccc(-c2ncccn2)c1C(O)N1CC2CC(Oc3ccc(C(F)(F)F)cn3)C1C2
MOL_03_001635,CCN(CC)CC(O)Nc1nc2cc3nc(NC(O)CN4CCCCC4)sc3cc2s1
MOL_03_005655,CCCCCc1cc(O)cc(OC)c1
MOL_03_002965,Cc1ccccc1NC(O)CN1C(O)NC(C)(CCc2ccccc2)C1O
MOL_03_004940,CCSC(S)SCC(O)c1cccc(S(O)(O)Nc2ccc(OC)cc2)c1
MOL_03_006811,Cc1ccc(S(O)(O)NCCCCN2CCC3C(C2)c2cc(F)ccc2N3c2ccc(F)cc2)cc1
MOL_03_000391,CN1CCCC(CNc2cc(F)c(S(O)(O)Nc3nccs3)cc2Cl)C1
MOL_03_003524,CC(C)C1CCC(Cn2cc(COc3ccc(C4NC(O)NC(C)C4C(C)O)cc3)nn2)CC1
MOL_03_007144,CC(O)NCCC1CCCCN1C(O)c1cccc(CCC(C)(C)O)c1
MOL_03_009060,CC(C)c1ccc(Oc2ccc3c4c(cccc24)C(O)=C3C(C#N)C#N)cc1
MOL_03_005719,CC(O)(C#Cc1cn2nc(-c3ccco3)nc2c(N)n1)c1ccncc1
MOL_03_001793,CCCNC(S)NNC(O)C(C)Oc1ccc2ccccc2c1
MOL_03_004969,CNC(O)c1cc(NC(O)NC2CC2)ccc1F
MOL_03_007897,CCc1sc(NC(O)c2c(F)c(F)c(F)c(F)c2F)c(C(O)OC(C)C)c1C
MOL_03_005918,CC(O)NC1NN(C(C)O)C2(CCCCC2C(C)(C)C)S1
MOL_03_008648,NC(O)c1ccc(NCc2ccccc2F)c2cccnc12
MOL_03_002506,CC(NNC(O)COc1ccccc1)c1cccs1
MOL_03_001227,COc1ccc(C(N)O)cc1COc1ccc(Cl)c(C)c1
MOL_03_007721,CC(C)(C)c1ccccc1Oc1ncccc1Nc1nc(C(F)(F)F)c(-c2ccccc2)s1
MOL_03_004652,CC(O)N1NC(c2ccco2)CC1c1cccc(N(O)O)c1
MOL_03_000215,Cc1ccc(Cl)c(Oc2ccc(S(O)(O)Nc3ccc(F)cn3)cc2C#N)c1
MOL_03_006945,CC(c1ccc(OS(O)(O)C(F)(F)F)cc1)C(O)NS(O)(O)c1ccccc1
MOL_03_003225,NNC(O)C(Cc1ccco1)NC(O)c1ccccc1
MOL_03_004737,CCCC(CC)Oc1c(OC)cc(NC(C)CCCN)c2ncc(C)cc12
MOL_03_004578,Nc1ncc(Cl)nc1CNS(O)(O)Cc1ccccc1
MOL_03_004103,N#Cc1ccc(-c2cc3nc(S)nc(O)n3n2)cc1
MOL_03_005579,COc1cccc(C(O)CC(O)C(O)OC)c1
MOL_03_005382,Cc1nn(C)c(Cl)c1CN1CCN(C2CCCCC2)C(CCO)C1
MOL_03_007102,CCCCCCOc1ccc(-n2ccnc2)cc1
MOL_03_007115,Cc1c(Cl)ccc2c1NC(O)C2(O)CC(O)c1ccc2ccccc2c1
MOL_03_000435,OCCN1CN(c2nc(N3CN(CCO)C3)nc(N3CN(CCO)C3)n2)C1
MOL_03_008989,Cc1ccc(C(O)NCC2CN(c3ccc(N4CCCC4O)cc3)C(O)O2)s1
MOL_03_004686,OC(COc1cnc2ccccc2n1)NCCC1CCCCC1
MOL_03_006903,Cn1nnnc1SCCNCc1ccccc1OCc1ccccc1
MOL_03_000289,COc1ccc(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c(N)c1
MOL_03_005346,Cc1nc(O)c2c(-c3ccccc3)cn(-c3ccc(S(O)(O)Nc4nccs4)cc3)c2n1
MOL_03_003110,CCc1ccc(NC(O)C2CCCN(S(C)(O)O)C2)cc1
MOL_03_007688,N#CC1C(c2ccc(C#Cc3ccccc3F)cc2)C(CO)N1C(O)C1CC1
MOL_03_007018,OC(NCc1ccccc1)c1cc(C2COCCN2C(O)CCc2ccccc2)on1
MOL_03_007671,FC(F)(F)c1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1
MOL_03_001755,CS(O)(O)N(CC(O)N1CCCC1)c1cccc(Cl)c1Cl
MOL_03_007576,CCOC(O)C1CC2C(O)c3cccnc3C(O)C2C(c2ccc(C)cc2)N1
MOL_03_008988,Cc1cc(NC(O)Nc2ccccc2C)c(Cl)cc1CC(O)N1CC(F)CC1COc1ccc(C(O)O)cc1
MOL_03_006969,CC1CCC(NC(NO)c2ccnc(Oc3ccc(F)c(Cl)c3)c2)CC1
MOL_03_001050,CCCN1C(O)NC(O)C(C(CC)NCCCO)C1O
MOL_03_002083,OC(COC(O)CCc1ccccc1)Nc1nnc(-c2ccccc2)o1
MOL_03_001141,NC1NC(c2cc(F)cc(F)c2)CO1
MOL_03_001112,COc1cc2nc3cc(C(O)O)nn3c(O)c2cc1OC
MOL_03_005533,CCCCCCOC(O)CCC1(CO)CC(CCC(C(C)C)C(C)C)C(O)O1
MOL_03_001007,COc1ccccc1N1CCC(c2ccc(N(O)O)cc2)NC1O
MOL_03_002857,CCNCc1ccc(C2CC(SC3C(C)C4C(C(C)O)C(O)N4C3C(O)O)CN2)cc1
MOL_03_000389,N#CC(Cc1ccccc1F)C(O)c1ccccc1
MOL_03_007194,OS(O)(Nc1cccc(Cl)c1)c1ccc(F)cc1
MOL_03_005780,COc1cc(SC)ccc1C(O)Nc1ccc2c(c1)CCC2
MOL_03_003367,OC(c1c(F)c(F)c(F)c(F)c1F)N1CCN(Cc2ccc3c(c2)OCO3)CC1
MOL_03_005423,Cn1c(Nc2c(Cl)ccc(CNC(O)C(C)(C)C)c2Cl)nc2cc(C(O)NCC(F)(F)F)c(N3CCC(C(F)(F)F)CC3)cc21
MOL_03_009918,CCC(O)C1(C)CCC2C3CCC4CC(O)CCC4C3CCC21C
MOL_03_005768,Cc1ccc(-c2cn(CC(O)c3ccc(C)cc3)nn2)cc1
MOL_03_006570,CC1C(O)OC2CC3(C)OC3C3OC3C3CC(OC3O)C21
MOL_03_001366,Cc1cc(C(O)N2CCC(C)CC2)on1
MOL_03_004913,Oc1nc2ccccc2c2c(O)n(Cc3ccccc3)nc12
MOL_03_009906,OC(NCc1cnc(Oc2ccc3c(c2)CCC(c2ccccc2)O3)s1)c1ccnc(Cl)c1
MOL_03_002060,CCOc1ccc(OCC(O)Nc2ccc(S(N)(O)O)cc2)cc1
MOL_03_006756,CNC(O)c1cc(CN2C(O)N(c3ccc(SC(F)(F)F)cc3)C(O)C2(C)C)ccn1
MOL_03_003711,COc1ccc(C2CC(O)C3C(C2)Nc2ccccc2NC3c2ccccc2N(O)O)cc1OC
MOL_03_001445,CCc1nn(C)c(C(O)NC(CO)c2ccc(C(C)(C)C)cc2)c1Cl
MOL_03_006007,CCc1ccccc1NC(S)N(CCN(C)C)C(C)c1ccco1
MOL_03_003366,Cc1ncc(C#Cc2c(C)ncnc2N2CCN(C(C)O)CC2)cc1NS(O)(O)c1ccc(F)cc1F
MOL_03_008490,CC(O)OC(C1CC(C)C2C(O1)C(O)C1(C)C3CCC4C(C)(C)C(OC(N)O)CCC45CC35CCC21C)C(C)(C)O
MOL_03_005756,OC(Cn1cnc(N2CCCC2)c1N(O)O)c1ccccc1
MOL_03_001595,C#CC1(O)CCC2C3CCc4cc(O)cc(C)c4C3CCC21C
MOL_03_006024,CCOCCCNC(O)c1ccc(OC)cc1
MOL_03_008010,CC1(C)Oc2ccc(C#N)cc2C(NC(NC#N)NCc2ccccc2)C1O
MOL_03_000478,Nn1c(SCc2ccccc2)nnc1-c1ccco1
MOL_03_000809,Cc1c(C)c(O)c(C(CCCCCC(O)O)c2ccc(F)cc2)c(C)c1O
MOL_03_004202,COc1cc(C2c3cc4c(cc3CC3COC(O)C32)OCO4)cc(OC)c1OC(O)NC(Cc1ccccc1)C(N)O
MOL_03_000321,OC(O)C(CCc1ccccc1)c1ccccc1
MOL_03_009508,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CN2CCCCC2C(O)N1
MOL_03_008025,COCCN(Cc1coc(-c2cccc(Cl)c2)n1)C1CC1
MOL_03_000607,COc1cccc(-c2noc(C3CCN(CC(N)O)C3)n2)c1
MOL_03_008966,CC1CCN(c2ccc3c(c2)S(O)(O)c2cccc(C(O)NCc4ccc(F)cc4)c2C3O)CC1
MOL_03_009668,CNC(O)CN1C(O)CCC12CCCN(Cc1ccccn1)C2
MOL_03_009154,OC(CC(O)C(O)O)c1ccc(N(O)O)cc1
MOL_03_005107,COc1ccccc1CCCC(CC(N)C(O)O)C(O)O
MOL_03_009325,COc1ccc(C(O)NC2CCN(CC(O)NCc3ccccc3)CC2)cc1
MOL_03_008338,CCc1ccc(CCOc2ccc(CC(CC(O)N3CC4CCCCC4C3)C(O)O)cc2)nc1
MOL_03_001863,Cc1c(O)cc2c(c1C)OC(C)(CCCC(C)C)CC2O
MOL_03_009355,CCC(NC(O)N1CC(NOc2ccccc2)NCC(Cc2cc(Cl)ccc2OC)C1O)c1nc(C(O)O)cs1
MOL_03_007830,CC(c1ccc(F)cc1)C(O)N(C)C1CCc2c(CC(O)O)c3ccccc3n2C1
MOL_03_001759,CCS(O)(O)Nc1ccc(OC)c(Nc2ncc(Cl)c(Nc3ccccc3C(O)NOC)n2)c1
MOL_03_002121,CN1CCN(C2CCN(Cc3ccc(Cl)s3)CC2)C1O
MOL_03_005169,CCCN(CCC)C1CCc2c(ccc3ccoc23)C1C
MOL_03_003983,NNC(c1ccc(C(O)OCc2cnc3nc(N)nc(O)c3n2)cc1)C(F)(F)F
MOL_03_008805,Cc1ccc(-c2nnc(CN3CCCC(Cn4cncn4)C3)o2)cc1
MOL_03_004036,CCC(O)NCc1ccc(C(O)Nc2cc(-c3ccccc3)ccc2N)cc1
MOL_03_008791,Cc1nc2ccc(S(O)(O)Nc3ccc(-c4nc5cccnc5s4)cc3)cc2s1
MOL_03_006296,CC1CN2c3c(cc4c(N5C(C)COC5O)noc4c3F)CC3(C(O)NC(O)NC3O)C2C(C)O1
MOL_03_009781,CCC1(CC)C(O)NC2c3ccccc3C(O)N21
MOL_03_001988,CC(C)(C)Cn1ccnc1NC(Nc1ccc(Cl)c(Cl)c1)NC(C)(C)C
MOL_03_005775,CCC(N)C(O)NC1C(CCNC(O)c2ccccc2)CCC2CCC(C(O)NC(c3ccccc3)c3ccccc3)N2C1O
MOL_03_006866,COc1c(NS(O)(O)c2ccc(C)c(C)c2)c(C)nn1C
MOL_03_006885,COc1ccc(-c2cc(Cn3cc(-c4ccc(C)cc4)nn3)on2)cc1OC
MOL_03_006259,Cc1ccccc1NC(C)C1C(O)CC(c2ccccc2)CC1O
MOL_03_001536,CCC(O)NNC(C)CC(O)Nc1ccc2ccccc2c1
MOL_03_003390,Cc1ccc(Oc2cc(C(O)CC3CCCCN3)c3cc(Cl)ccc3n2)cc1
MOL_03_008798,CCOn1cc(CC2(O)C(O)OC3C(O)COC32O)c2ccccc21
MOL_03_000815,CCCCCCCCCCCCCC(O)NC1CCCCC1
